home_team,away_team,prob_home,prob_draw,prob_away
Burnley,Norwich City,0.43658036,0.27725303,0.2861666
Burnley,Swansea City,0.43658036,0.27725303,0.2861666
Burnley,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Burnley,Southampton,0.43658036,0.27725303,0.2861666
Burnley,Crystal Palace,0.43658036,0.27725303,0.2861666
Burnley,Cardiff City,0.43658036,0.27725303,0.2861666
Burnley,Leicester City,0.43658036,0.27725303,0.2861666
Burnley,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Blackpool,Manchester United,0.43658036,0.27725303,0.2861666
Blackpool,Chelsea,0.43658036,0.27725303,0.2861666
Blackpool,Liverpool,0.43658036,0.27725303,0.2861666
Blackpool,Arsenal,0.43658036,0.27725303,0.2861666
Blackpool,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Blackpool,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Blackpool,Reading,0.43658036,0.27725303,0.2861666
Blackpool,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Blackpool,Everton,0.43658036,0.27725303,0.2861666
Blackpool,Portsmouth,0.43658036,0.27725303,0.2861666
Blackpool,Middlesbrough,0.43658036,0.27725303,0.2861666
Blackpool,West Ham United,0.43658036,0.27725303,0.2861666
Blackpool,Aston Villa,0.43658036,0.27725303,0.2861666
Blackpool,Manchester City,0.43658036,0.27725303,0.2861666
Blackpool,Newcastle United,0.43658036,0.27725303,0.2861666
Blackpool,Sheffield United,0.43658036,0.27725303,0.2861666
Blackpool,Wigan Athletic,0.43658036,0.27725303,0.2861666
Blackpool,Charlton Athletic,0.43658036,0.27725303,0.2861666
Blackpool,Fulham,0.43658036,0.27725303,0.2861666
Blackpool,Watford,0.43658036,0.27725303,0.2861666
Blackpool,Sunderland,0.43658036,0.27725303,0.2861666
Blackpool,Birmingham City,0.43658036,0.27725303,0.2861666
Blackpool,Derby County,0.43658036,0.27725303,0.2861666
Blackpool,Stoke City,0.43658036,0.27725303,0.2861666
Blackpool,Hull City,0.43658036,0.27725303,0.2861666
Blackpool,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Blackpool,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Blackpool,Burnley,0.43658036,0.27725303,0.2861666
Blackpool,Norwich City,0.43658036,0.27725303,0.2861666
Blackpool,Swansea City,0.43658036,0.27725303,0.2861666
Blackpool,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Blackpool,Southampton,0.43658036,0.27725303,0.2861666
Blackpool,Crystal Palace,0.43658036,0.27725303,0.2861666
Blackpool,Cardiff City,0.43658036,0.27725303,0.2861666
Blackpool,Leicester City,0.43658036,0.27725303,0.2861666
Blackpool,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Norwich City,Manchester United,0.43658036,0.27725303,0.2861666
Norwich City,Chelsea,0.43658036,0.27725303,0.2861666
Norwich City,Liverpool,0.43658036,0.27725303,0.2861666
Norwich City,Arsenal,0.43658036,0.27725303,0.2861666
Norwich City,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Norwich City,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Norwich City,Reading,0.43658036,0.27725303,0.2861666
Norwich City,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Norwich City,Everton,0.43658036,0.27725303,0.2861666
Norwich City,Portsmouth,0.43658036,0.27725303,0.2861666
Norwich City,Middlesbrough,0.43658036,0.27725303,0.2861666
Norwich City,West Ham United,0.43658036,0.27725303,0.2861666
Norwich City,Aston Villa,0.43658036,0.27725303,0.2861666
Norwich City,Manchester City,0.43658036,0.27725303,0.2861666
Norwich City,Newcastle United,0.43658036,0.27725303,0.2861666
Norwich City,Sheffield United,0.43658036,0.27725303,0.2861666
Norwich City,Wigan Athletic,0.43658036,0.27725303,0.2861666
Norwich City,Charlton Athletic,0.43658036,0.27725303,0.2861666
Norwich City,Fulham,0.43658036,0.27725303,0.2861666
Norwich City,Watford,0.43658036,0.27725303,0.2861666
Norwich City,Sunderland,0.43658036,0.27725303,0.2861666
Norwich City,Birmingham City,0.43658036,0.27725303,0.2861666
Norwich City,Derby County,0.43658036,0.27725303,0.2861666
Norwich City,Stoke City,0.43658036,0.27725303,0.2861666
Norwich City,Hull City,0.43658036,0.27725303,0.2861666
Norwich City,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Norwich City,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Norwich City,Burnley,0.43658036,0.27725303,0.2861666
Norwich City,Blackpool,0.43658036,0.27725303,0.2861666
Norwich City,Swansea City,0.43658036,0.27725303,0.2861666
Norwich City,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Norwich City,Southampton,0.43658036,0.27725303,0.2861666
Norwich City,Crystal Palace,0.43658036,0.27725303,0.2861666
Norwich City,Cardiff City,0.43658036,0.27725303,0.2861666
Norwich City,Leicester City,0.43658036,0.27725303,0.2861666
Norwich City,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Swansea City,Manchester United,0.43658036,0.27725303,0.2861666
Swansea City,Chelsea,0.43658036,0.27725303,0.2861666
Swansea City,Liverpool,0.43658036,0.27725303,0.2861666
Swansea City,Arsenal,0.43658036,0.27725303,0.2861666
Swansea City,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Swansea City,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Swansea City,Reading,0.43658036,0.27725303,0.2861666
Swansea City,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Swansea City,Everton,0.43658036,0.27725303,0.2861666
Swansea City,Portsmouth,0.43658036,0.27725303,0.2861666
Swansea City,Middlesbrough,0.43658036,0.27725303,0.2861666
Swansea City,West Ham United,0.43658036,0.27725303,0.2861666
Swansea City,Aston Villa,0.43658036,0.27725303,0.2861666
Swansea City,Manchester City,0.43658036,0.27725303,0.2861666
Swansea City,Newcastle United,0.43658036,0.27725303,0.2861666
Swansea City,Sheffield United,0.43658036,0.27725303,0.2861666
Swansea City,Wigan Athletic,0.43658036,0.27725303,0.2861666
Swansea City,Charlton Athletic,0.43658036,0.27725303,0.2861666
Swansea City,Fulham,0.43658036,0.27725303,0.2861666
Swansea City,Watford,0.43658036,0.27725303,0.2861666
Swansea City,Sunderland,0.43658036,0.27725303,0.2861666
Swansea City,Birmingham City,0.43658036,0.27725303,0.2861666
Swansea City,Derby County,0.43658036,0.27725303,0.2861666
Swansea City,Stoke City,0.43658036,0.27725303,0.2861666
Swansea City,Hull City,0.43658036,0.27725303,0.2861666
Swansea City,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Swansea City,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Swansea City,Burnley,0.43658036,0.27725303,0.2861666
Swansea City,Blackpool,0.43658036,0.27725303,0.2861666
Swansea City,Norwich City,0.43658036,0.27725303,0.2861666
Swansea City,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Swansea City,Southampton,0.43658036,0.27725303,0.2861666
Swansea City,Crystal Palace,0.43658036,0.27725303,0.2861666
Swansea City,Cardiff City,0.43658036,0.27725303,0.2861666
Swansea City,Leicester City,0.43658036,0.27725303,0.2861666
Swansea City,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Manchester United,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Chelsea,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Liverpool,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Arsenal,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Reading,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Everton,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Portsmouth,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Middlesbrough,0.43658036,0.27725303,0.2861666
Queens Park Rangers,West Ham United,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Aston Villa,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Manchester City,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Newcastle United,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Sheffield United,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Wigan Athletic,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Charlton Athletic,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Fulham,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Watford,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Sunderland,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Birmingham City,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Derby County,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Stoke City,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Hull City,0.43658036,0.27725303,0.2861666
Queens Park Rangers,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Burnley,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Blackpool,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Norwich City,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Swansea City,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Southampton,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Crystal Palace,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Cardiff City,0.43658036,0.27725303,0.2861666
Queens Park Rangers,Leicester City,0.43658036,0.27725303,0.2861666
Queens Park Rangers,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Southampton,Manchester United,0.43658036,0.27725303,0.2861666
Southampton,Chelsea,0.43658036,0.27725303,0.2861666
Southampton,Liverpool,0.43658036,0.27725303,0.2861666
Southampton,Arsenal,0.43658036,0.27725303,0.2861666
Southampton,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Southampton,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Southampton,Reading,0.43658036,0.27725303,0.2861666
Southampton,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Southampton,Everton,0.43658036,0.27725303,0.2861666
Southampton,Portsmouth,0.43658036,0.27725303,0.2861666
Southampton,Middlesbrough,0.43658036,0.27725303,0.2861666
Southampton,West Ham United,0.43658036,0.27725303,0.2861666
Southampton,Aston Villa,0.43658036,0.27725303,0.2861666
Southampton,Manchester City,0.43658036,0.27725303,0.2861666
Southampton,Newcastle United,0.43658036,0.27725303,0.2861666
Southampton,Sheffield United,0.43658036,0.27725303,0.2861666
Southampton,Wigan Athletic,0.43658036,0.27725303,0.2861666
Southampton,Charlton Athletic,0.43658036,0.27725303,0.2861666
Southampton,Fulham,0.43658036,0.27725303,0.2861666
Southampton,Watford,0.43658036,0.27725303,0.2861666
Southampton,Sunderland,0.43658036,0.27725303,0.2861666
Southampton,Birmingham City,0.43658036,0.27725303,0.2861666
Southampton,Derby County,0.43658036,0.27725303,0.2861666
Southampton,Stoke City,0.43658036,0.27725303,0.2861666
Southampton,Hull City,0.43658036,0.27725303,0.2861666
Southampton,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Southampton,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Southampton,Burnley,0.43658036,0.27725303,0.2861666
Southampton,Blackpool,0.43658036,0.27725303,0.2861666
Southampton,Norwich City,0.43658036,0.27725303,0.2861666
Southampton,Swansea City,0.43658036,0.27725303,0.2861666
Southampton,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Southampton,Crystal Palace,0.43658036,0.27725303,0.2861666
Southampton,Cardiff City,0.43658036,0.27725303,0.2861666
Southampton,Leicester City,0.43658036,0.27725303,0.2861666
Southampton,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Crystal Palace,Manchester United,0.43658036,0.27725303,0.2861666
Crystal Palace,Chelsea,0.43658036,0.27725303,0.2861666
Crystal Palace,Liverpool,0.43658036,0.27725303,0.2861666
Crystal Palace,Arsenal,0.43658036,0.27725303,0.2861666
Crystal Palace,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Crystal Palace,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Crystal Palace,Reading,0.43658036,0.27725303,0.2861666
Crystal Palace,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Crystal Palace,Everton,0.43658036,0.27725303,0.2861666
Crystal Palace,Portsmouth,0.43658036,0.27725303,0.2861666
Crystal Palace,Middlesbrough,0.43658036,0.27725303,0.2861666
Crystal Palace,West Ham United,0.43658036,0.27725303,0.2861666
Crystal Palace,Aston Villa,0.43658036,0.27725303,0.2861666
Crystal Palace,Manchester City,0.43658036,0.27725303,0.2861666
Crystal Palace,Newcastle United,0.43658036,0.27725303,0.2861666
Crystal Palace,Sheffield United,0.43658036,0.27725303,0.2861666
Crystal Palace,Wigan Athletic,0.43658036,0.27725303,0.2861666
Crystal Palace,Charlton Athletic,0.43658036,0.27725303,0.2861666
Crystal Palace,Fulham,0.43658036,0.27725303,0.2861666
Crystal Palace,Watford,0.43658036,0.27725303,0.2861666
Crystal Palace,Sunderland,0.43658036,0.27725303,0.2861666
Crystal Palace,Birmingham City,0.43658036,0.27725303,0.2861666
Crystal Palace,Derby County,0.43658036,0.27725303,0.2861666
Crystal Palace,Stoke City,0.43658036,0.27725303,0.2861666
Crystal Palace,Hull City,0.43658036,0.27725303,0.2861666
Crystal Palace,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Crystal Palace,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Crystal Palace,Burnley,0.43658036,0.27725303,0.2861666
Crystal Palace,Blackpool,0.43658036,0.27725303,0.2861666
Crystal Palace,Norwich City,0.43658036,0.27725303,0.2861666
Crystal Palace,Swansea City,0.43658036,0.27725303,0.2861666
Crystal Palace,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Crystal Palace,Southampton,0.43658036,0.27725303,0.2861666
Crystal Palace,Cardiff City,0.43658036,0.27725303,0.2861666
Crystal Palace,Leicester City,0.43658036,0.27725303,0.2861666
Crystal Palace,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Cardiff City,Manchester United,0.43658036,0.27725303,0.2861666
Cardiff City,Chelsea,0.43658036,0.27725303,0.2861666
Cardiff City,Liverpool,0.43658036,0.27725303,0.2861666
Cardiff City,Arsenal,0.43658036,0.27725303,0.2861666
Cardiff City,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Cardiff City,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Cardiff City,Reading,0.43658036,0.27725303,0.2861666
Cardiff City,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Cardiff City,Everton,0.43658036,0.27725303,0.2861666
Cardiff City,Portsmouth,0.43658036,0.27725303,0.2861666
Cardiff City,Middlesbrough,0.43658036,0.27725303,0.2861666
Cardiff City,West Ham United,0.43658036,0.27725303,0.2861666
Cardiff City,Aston Villa,0.43658036,0.27725303,0.2861666
Cardiff City,Manchester City,0.43658036,0.27725303,0.2861666
Cardiff City,Newcastle United,0.43658036,0.27725303,0.2861666
Cardiff City,Sheffield United,0.43658036,0.27725303,0.2861666
Cardiff City,Wigan Athletic,0.43658036,0.27725303,0.2861666
Cardiff City,Charlton Athletic,0.43658036,0.27725303,0.2861666
Cardiff City,Fulham,0.43658036,0.27725303,0.2861666
Cardiff City,Watford,0.43658036,0.27725303,0.2861666
Cardiff City,Sunderland,0.43658036,0.27725303,0.2861666
Cardiff City,Birmingham City,0.43658036,0.27725303,0.2861666
Cardiff City,Derby County,0.43658036,0.27725303,0.2861666
Cardiff City,Stoke City,0.43658036,0.27725303,0.2861666
Cardiff City,Hull City,0.43658036,0.27725303,0.2861666
Cardiff City,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Cardiff City,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Cardiff City,Burnley,0.43658036,0.27725303,0.2861666
Cardiff City,Blackpool,0.43658036,0.27725303,0.2861666
Cardiff City,Norwich City,0.43658036,0.27725303,0.2861666
Cardiff City,Swansea City,0.43658036,0.27725303,0.2861666
Cardiff City,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Cardiff City,Southampton,0.43658036,0.27725303,0.2861666
Cardiff City,Crystal Palace,0.43658036,0.27725303,0.2861666
Cardiff City,Leicester City,0.43658036,0.27725303,0.2861666
Cardiff City,AFC Bournemouth,0.43658036,0.27725303,0.2861666
Leicester City,Manchester United,0.43658036,0.27725303,0.2861666
Leicester City,Chelsea,0.43658036,0.27725303,0.2861666
Leicester City,Liverpool,0.43658036,0.27725303,0.2861666
Leicester City,Arsenal,0.43658036,0.27725303,0.2861666
Leicester City,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
Leicester City,Bolton Wanderers,0.43658036,0.27725303,0.2861666
Leicester City,Reading,0.43658036,0.27725303,0.2861666
Leicester City,Blackburn Rovers,0.43658036,0.27725303,0.2861666
Leicester City,Everton,0.43658036,0.27725303,0.2861666
Leicester City,Portsmouth,0.43658036,0.27725303,0.2861666
Leicester City,Middlesbrough,0.43658036,0.27725303,0.2861666
Leicester City,West Ham United,0.43658036,0.27725303,0.2861666
Leicester City,Aston Villa,0.43658036,0.27725303,0.2861666
Leicester City,Manchester City,0.43658036,0.27725303,0.2861666
Leicester City,Newcastle United,0.43658036,0.27725303,0.2861666
Leicester City,Sheffield United,0.43658036,0.27725303,0.2861666
Leicester City,Wigan Athletic,0.43658036,0.27725303,0.2861666
Leicester City,Charlton Athletic,0.43658036,0.27725303,0.2861666
Leicester City,Fulham,0.43658036,0.27725303,0.2861666
Leicester City,Watford,0.43658036,0.27725303,0.2861666
Leicester City,Sunderland,0.43658036,0.27725303,0.2861666
Leicester City,Birmingham City,0.43658036,0.27725303,0.2861666
Leicester City,Derby County,0.43658036,0.27725303,0.2861666
Leicester City,Stoke City,0.43658036,0.27725303,0.2861666
Leicester City,Hull City,0.43658036,0.27725303,0.2861666
Leicester City,West Bromwich Albion,0.43658036,0.27725303,0.2861666
Leicester City,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
Leicester City,Burnley,0.43658036,0.27725303,0.2861666
Leicester City,Blackpool,0.43658036,0.27725303,0.2861666
Leicester City,Norwich City,0.43658036,0.27725303,0.2861666
Leicester City,Swansea City,0.43658036,0.27725303,0.2861666
Leicester City,Queens Park Rangers,0.43658036,0.27725303,0.2861666
Leicester City,Southampton,0.43658036,0.27725303,0.2861666
Leicester City,Crystal Palace,0.43658036,0.27725303,0.2861666
Leicester City,Cardiff City,0.43658036,0.27725303,0.2861666
Leicester City,AFC Bournemouth,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Manchester United,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Chelsea,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Liverpool,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Arsenal,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Tottenham Hotspur,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Bolton Wanderers,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Reading,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Blackburn Rovers,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Everton,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Portsmouth,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Middlesbrough,0.43658036,0.27725303,0.2861666
AFC Bournemouth,West Ham United,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Aston Villa,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Manchester City,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Newcastle United,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Sheffield United,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Wigan Athletic,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Charlton Athletic,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Fulham,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Watford,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Sunderland,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Birmingham City,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Derby County,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Stoke City,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Hull City,0.43658036,0.27725303,0.2861666
AFC Bournemouth,West Bromwich Albion,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Wolverhampton Wanderers,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Burnley,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Blackpool,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Norwich City,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Swansea City,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Queens Park Rangers,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Southampton,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Crystal Palace,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Cardiff City,0.43658036,0.27725303,0.2861666
AFC Bournemouth,Leicester City,0.43658036,0.27725303,0.2861666
